G900香港西九龙-杭州东卧铺初体验,"真真是从小到大第一次坐卧铺，晚上8点从西九龙开出，早上6点04到达杭州东（其实行驶时长没那么久，很多站停靠都20min以上）「中途福州和余姚还停靠大约20min但是不售票不上下人员那种」
选择这趟车也是因为最近深圳宝安机场在sorry全场，不想被延误在小小机舱里无止境的等待，不如一觉睡到（理想状态），小小姐给了我耳塞，在miniso买了眼罩。第一次一个空间四个不认识的人待一起。
G900的包厢比较大，下铺底下可以塞进24寸左右行李箱，每个包厢有四双一次性拖鞋，每个床上都有一份小零食和一个洗漱包（基础洗漱的物品都有）；G900的充电口比较多，我是上铺在床头位置有一个插头口（双孔三孔各一个，USB接口和type-c接口各一个）在尾部位置靠近包厢门那还有一个插头口，不用担心充电问题。
	
比较幸运西九龙上车时，只有我和另一个小女孩同位上铺，下铺两位一直到厦门才上车。我们洗漱完毕就很默契的熄灯了，到深圳北的时候会有乘务员来和你确认下车站点（提前15分钟会来叫醒你），快到潮汕的时候会有乘警来提醒大家注意自身财务和安全。
睡觉是不可能在家那样睡得，片段式睡眠（到站停车基本上还是能感知到的），如果睡觉比较浅的，那么可能就会比较难熬了。
每个车厢都有两个洗漱池+大面镜子，方便洗漱。卫生间也比较干净，乘务员会不定时巡查，还是很有安全感的～#卧铺 #高铁 ",那年杏花微雨你说我会暴富,165,31,86,
湖州不止南浔，还有这座运河边的冷门古镇,"来过湖州几次，发现这里大大小小的古镇还真是不少
很容易想象，历史上这里应该几乎遍地水路
	
原本是奔着一元茶馆来了荻港古镇
没想到还能找到一些惊喜之处
	
古镇不算大，从南苕胜境一路逛到演教寺、外巷埭
一条宽阔的河在眼前展开，原以为这就是京杭大运河
查了才知道只是一条支流，小镇由此和运河连接
	
外巷埭是一条长长的沿河走廊
一侧是河，船只货物来来往往
一侧是廊棚，连接了河岸的人家
	
沿着小巷走，很快就到了一元茶馆
我收藏这家店很久，开了几十年，装修陈设一应都是老样子，本地人只收一块，外地人也只要五块
点了一杯安吉白茶，一杯桑叶茶，味道浓郁
	
与其说是想来喝杯茶，不如说是更想去感受，在那个我未曾亲历的年代，日常生活是如何展开的，煤油灯、搪瓷杯、热水壶、老式刮脸，几十年前是什么样，现在还是什么样
	
坐在老凳子上，看外面雨一滴滴落在河面
说来也巧，每次逛一些江南古镇总碰上雨天
意境倒是十足，只是虽然已经三四月，春寒料峭
河边风一吹冷冷的，但一口热茶下肚，身上就暖了
	
这个季节也刚好是桑葚成熟的时候
古镇对面就是桑葚种植地，茶毕去摘
没想到还碰上了地理课学过的名词，桑基鱼塘
养蚕、养鱼、种桑葚，今天仍在延续这样的农业生态模式
	
..荻港古镇
- 一元茶馆
- 演教寺
- 御碑亭
- 南苕胜境
- 外巷埭
- 礼耕堂
#我拍到了同款取景地 #湖州旅游 #江南古镇 #荻港古镇 #江南水乡 #摘桑葚 #杭州周边游 #上海周边游 #上海周末去哪 #江南烟雨 ",炸裂泡泡,209,156,21,
浙大校庆,"129岁！521，非常romantic的一天哈哈哈
距离2026高考不到20天啦，祝小朋友们金榜题名，明年130岁生日我们紫金港见！！！
#2026高考季 #浙江大学 #浙江大学129周年校庆 #高考冲刺  #高考应援团 ",晛式匏器,42,4,8,
已经工作两年，考研还来得及吗,"在上市公司工作两年，看似光鲜，却总感觉心里空落落的。
最近这个念头越来越强烈：我想辞职，回去考研读研究。
但是又好纠结，毕竟这是一个不小的决定。
有没有过来人或者正在经历的uu们，能给我一些建议吗？..
#25岁  #考研  #辞职 #工作还是读研 在职考研 #工作后读研 #要不要辞职 ",两站地,35,10,77,
..浙江大学4K Live主题摄影活动来啦！,"同学们！高考在即，我们想邀请你一起接力制作“浙大招生简章”，用4K Live记录校园里的每个星光瞬间！..
	
浙江大学联合校友企业@vivo ，发起 #用4KLive打开我的校园 主题摄影活动..，邀请所有同学一起把校园内眨眼的笑意、体育馆内拼搏的身影、图书馆内专注的侧脸…统统变成会动的招生简章！✨用4K Live记录每个星光瞬间
	
.. 4K Live原相机，帧帧丝滑真清晰！
	
.. 活动专属惊喜
我们将随机抽取10个最具生命力的Live图作品，创作人将获得由@vivo 提供的精美礼品：
5* vivo TWS 5真无线降噪耳机（颜色随机）
5* vivo 22.5W自带线充电宝10000mAh（颜色随机）
	
.. 活动参与方式
1️⃣ 在浙江大学创作属于你的校园人像Live图（真实、鲜活、生动）
2️⃣ 带话题：#浙江大学 #用4KLive打开我的校园 #vivoS60
并@浙江大学 发布小红书笔记
我们会随机和大家互动并送出福利~快来一起参与吧！
	
.. 活动时间
即日起至2026年6月30日",浙江大学,124,39,34,
杭州猪厂-吃什么篇,有木有二期的饭搭子啊！！！#饭搭子 #大厂 #互联网大厂 #神仙外企 #令人心动的实习日记 #网易 #网易实习 ,牛马是牛也是马,29,6,103,
Plog｜以兰花为信，予她时光里未老的诗,"玉兰花是春天里安静的花，不争不抢，白得温润。花瓣微卷的弧度，像妈妈年轻时被风吹起的裙角，淡淡花香绵长悠远，是独属于她的安心温柔。
	
小时候总偷偷打开她梳妆台上的玉兰油，香香凉凉的，藏着我对长大的憧憬。OLAY陪伴无数女性在不同身份中转换、不同时期的蜕变，跨越时光，温柔依旧。
	
母亲节快到了，我备好了OLAY超大的礼盒。打开的一瞬，那种深邃又不张扬的质感，像她藏在旧相册里的青春。里面配好水、乳、面霜、精华和洗面奶，不用费心搭配，拿起来就能用。礼盒还藏着一片玉兰足金金箔，薄薄的，亮亮的，像小时候她讲故事时台灯下的光。
	
妈妈的时光，藏在掖被角的温柔里，融在三餐烟火中，留在为辛劳的岁月间。玉兰年年盛放，我却想留住她的年轻容颜。
	
今年母亲节，不送花不送包，只想像她小时候为我擦脸那样，轻轻为她涂上面霜。把玉兰金箔夹进她的书里，将珍贵的心意，送给我爱的妈妈。
	
你的时光予我，玉兰温柔予春，我只想把更多春天，留在你的脸上。
#浪漫生活的记录者 #plog #生活影像诗 #她让生活开出花 #妈妈的厉害藏不住了 #妈妈礼物 #生活美学 #放大生活的每一种小美 #母亲节 #OLAY母亲节礼盒 #母亲节礼物推荐 #藏在日常里的超大爱 #母亲节礼物 #送妈妈的礼物 #OLAY超红瓶 #OLAY大红瓶水乳 #抗老面霜 ",啊水呀,180,108,25,
lkwg你赢了,"请问是走流程还是直接电
嘿嘿嘿……我儿……嘿嘿在亲友家菜园子热舞……嘿嘿你还真别说找好角度神秘小舞蹈拍出来特别萌！#洛克王国世界 #洛克王国手游 #洛克王国 #洛克王国拍照 ",坟茔中的酒神..,0,0,0,
soyo的生日礼物,"转自X
	
#长崎素世 ",神里玲珑,0,0,0,
上海财经大学一日漫游..,"逛校园｜吃食堂｜安静看书
走进SUFE，瞬间梦回学生时代
绿树成荫的校园，安静又有氛围感
随便走走都觉得格外舒心
上财校园，相比同济和复旦，多了一些文科院校的松弛感和人文气息！
打卡上财人气第三食堂
一楼的面好吃，烟火气拉满..
在校园里书店，找个角落安静看书
远离喧嚣，沉浸式感受学术氛围
平淡又治愈的一天，太舒服啦
#上海财经大学 #SUFE #上财三食堂 #上海校园打卡 #周末松弛感 #上海游玩
#2026高考季 #上海财经大学 #镜头下的校园 ",Daisy,61,11,11,
有阳光、书，人要尽可能的去过没活过的人生,"心理学里有个词汇叫「内阻力」
说的是，我们每个人都有两个人生
分别是正在活的那个，和从来没有活过的
而介于两者之间的那道墙就叫做内阻力
	
在我看来，内阻力不是任何外在的人事物
也不是机遇，更不是能力
而是你自己
你永远可以成为你自己想成为的人
	
这几天沉浸在《这就是中国古建筑》里无法自拔，
在战火纷飞的年代里，有一个“中国营造学社”仅存17年
却为中国古建筑研究点燃了第一盏灯
梁思成、林徽因、刘敦桢、莫宗江……这些名字背后
是一段用脚步丈量山河的岁月
15年间，他们踏遍千山万水
调查了2000多处古建，测绘了200多组重要建筑群
头次把中国古建筑从辽到清的千年演变
理出了清晰的脉络
他们用实测代替猜测
用科学替代臆断
为这门学问打下了全部的地基
	
王澍、王贵祥、方拥、贾珺等十几位当代古建筑领域最顶尖的学者
聚到了一起
他们接过营造学社先辈的薪火
一人一古建，一人一文章
重走当年的考察路
把那些藏在木头与斗拱里的东方美学，讲给我们听
这是一场跨越百年的接力
灯，从未灭过
	
读完这本书就像参与了古建筑的一生
青砖红瓦里，藏着千年文脉
懂古建的人，心里装着山河
	
人要尽可能去过没活过的人生
人如果只走一条熟悉的路
就像只看过一个季节的风景
难免会错过许多
	
试着去活那些“没活过的人生”
去陌生的地方，做没做过的事
成为那个意想不到的自己
每一次新鲜的尝试
都会让你发现生活的另一面
	
你会发现角落里藏着不一样的景色，
也会听见自己心里那句：“原来我也可以。”
那些新活出来的日子
会变成你眼里的光亮和心里的底气
你不是单一的音符
而是一支越来越丰富的乐队
	
谢谢你来
愿你我都能试着去过另一种生活
常生欢喜心
喜气安稳
回见
#我在小红书聊心理 @心理薯  #重读一页青春 #读是读书的读 #REDX #让知识回归生活现场 @知识薯   #2026高考季 #高考备忘录 #2026高考加油 @校园薯  #春天howto爱自己 #一万种旅行howto #howto度过奥德赛时期 #游荡在城市 #职场有路子 #在职人测评小报 @职场薯   #我在小红书聊人文 #阅读马拉松 #readathon @人文薯 ",吴呱呱,65,27,3,
双非为什么不取消408专业,"辛苦学一年考上双非，三年后出来又没工作只能被迫转行
#考研 #计算机考研 #工科 #计算机专业 ",CardiNa1,689,359,279,
Elysium,灰雾之上，烛台之间#克莱恩 #诡秘之主 #克莱恩莫雷蒂 ,Ruz阴暗爬行中,61,9,3,
帮火球鼠梳理毛发,"可爱，但有点烫手[doge]
	
#宝可梦 #口袋妖怪 #神奇宝贝 #火球鼠 #御三家 #oc ",Walk Like an Egyptian,3,2,0,
勇闯杭州,#杭州租房 #杭州#租房 #租房避雷 ,小俞,1224,1296,160,
今日摸鱼,"私设赛小息小队和oc
#oc #今日摸鱼 #摸鱼日常 #赛尔号oc #赛尔号 #私设 ",格格不入的淼,5,0,1,
Soyorin生日快乐！,#长崎素世 #MyGO #BangDream #爱素 ,若叶睦,5,0,0,
一天四个异色,"刷梨鸽的时候歪了仨异色
加油海葵你好喜欢我呀！(￣∇￣)",eddie breadmayne,145,5,109,
愿你合上笔盖的声响，像英雄收刀入鞘一样,"愿你合上笔盖的声响
像英雄收刀入鞘一样
《高考加油》
-
把倒计时当成加油声
以后日子催你
你也不会慌神
《淡淡的就会顺顺的》
-
六月的那几张卷子
只是用来写答案的
不是用来写结局的
《不用慌张》
-
@校园薯
#2026高考季#2026高考加油#高考应援团 #高考备忘录#高考加油 #交换一只蝴蝶#金平蝴蝶#金榜题名 #我的高三记忆 #毕业季 ",冬虫夏花,127,81,10,
爱出门的小猫一定要备上博来恩猫咪驱虫精华,"布偶猫都这是社牛吗？
我家猫反正是个出门狂热爱好者
每天都要拖着牵引绳去楼下草地里探险
钻草丛、踩泥土、蹭树叶…回家总忍不住担心身上藏着小虫子
之前喂药、滴外驱，它都又躲又逃，我也跟着一身汗
直到被种草了博来恩猫咪驱虫精华！
这个“一拨二推三梳”的操作也太友好了
拨开脖子上的毛，一推就搞定，梳开就完事
全程不用喂药，它乖乖趴着没反抗，我也没慌出一身汗
而且它是护肤级的甘油基底，0酒精的
滴完皮肤不刺激，也不会油腻腻的沾毛
四种成分的黄金组合，一管能驱防内外20种寄生虫
针对绦虫、蜱虫这些户外猫高发的也很能打
现在每月一次，给我家“户外小野猫”稳稳护住
再也不用揪着心担心草地里的虫子了
爱出门的养宠家庭真的可以试试！
#猫咪驱虫精华打开方式 #博来恩 ",鲨仁不wink,329,22,25,
当了一天面试官 随便叨叨,"又是毕业季
昨天面了一整天
十几个候选人
随便叨叨几句
不专业纯感觉#令人想笑的offer #面试日常 #关于初入职场的我们 #职场有话说 #面试问题 #职场是个技术活 #hr ",早日退休,1122,249,487,
听说在商店街抱着迪莫会有人过来排队,验证了是真的！#洛克王国世界 ,带带带带带带子,0,0,0,
博来恩猫咪驱虫精华， SPA驱沉浸式体验,"以前给阿比驱虫，又喂药又按着它折腾的够呛..‍..
周末安排了一次梳毛洗护+博来恩驱虫一条龙服务，不仅让家长变得轻松，也让..变舒适了，更像是一场猫咪沉浸式驱虫护理体验。
作为专研小推管设计，一拨二推三梳，滴在后颈就行，完全不用喂药。猫都没反应过来就结束了..
而且它是护肤级驱虫精华，甘油基底0酒精，温和低刺激，高敏阿比全程没躲表现的很“稳重”。
四种成分黄金组合，一管能防体内外20种寄生虫，连绦虫、蜱虫都能针对性驱杀。
省心省力，懒人铲屎官真诚推荐..
#博来恩 #猫咪驱虫精华打开方式 ",阿比李可乐Cola..,40,4,7,
菊花梨开朗小宝宝,我的好宝宝，太可爱啦！！！！#菊花梨 #洛克王国世界 #异色 #炫彩 #异色炫彩 ,祝西,2,0,0,
夏天 自然 绿,"山是绿的
水是绿的
呼吸也是绿的
#摄影 #小风光也有自己的旋律 #摄影日常 #生机盎然的绿色 #绿色大自然 #审美 ",望山,36309,7325,1449,
谁能告诉我985计算机不读研会怎样。,"ip地985计科大一下在读中。焦虑又不成熟地思考未来时针对标题所惑有两条未选择的路隐约浮现，不知道你是否有类似感想，亦恳请懂行高人前辈发表见解：
	
本身对CS并没有特别的热情，从小到大理科成绩也从来不是最突出的那一批。上大学拿着高不成低不就的绩点（不至于没救，但离保研仍有20%排名的距离），看着身边每天为课业疲于奔命的同学陷入了迷思。
	
就小生目前对本专业的认知，很多人大一就开始卷绩点科研论文竞赛中其实就是为了保研，说到底还是要读研提升学历提高找工竞争力。（有学术理想的不在讨论范围内，你们很伟大，我无意冒犯）而就大厂就业而言，对于最近被推到风口浪尖的算法岗等研发型岗位，读研也确实是其最低门槛。
	
与之相对地，如果从现在开始尽早确定方向积极学习技术栈（甚至全栈）、积累项目刷算法题、撑起简历投实习，凭借学校在珠三角的认可度，本科应当也有大厂就业希望，只不过大概率还是开发岗。（本人实在不想因为履历不足而被迫考研）
	
问题来了，上述两条路的游戏规则兼容度并不高，不敢妄想自己能有精力两边兼顾；其次，结合现在AI的发展趋势，开发岗前景的不确定性貌似只会不断上升？尽管处于风口，但研发岗的薪资对于任何一个普通人来讲都相当诱人。
	
对于如今大学里莫名其妙的保研竞争氛围和机构的各种焦虑贩卖，我其实感到抵触甚至恶心。但我也说不清这是不是因为暂时不够强而在逃避。徒有看法的转变远远不意味着挣脱了优绩主义的束缚。
	
我其实挺向往早点出来挣钱的，不是非要毕业即大几十w的年薪，低精力鼠只是想靠此专业尽可能发挥自己的价值早日经济独立，过还算体面的生活。但放弃科研保研这条路，又担心以后开发岗真的没有未来（虽然也还可以考研就是了），而且万一，仅仅是万一，我或许有能力成为一名算法工程师呢。
	
诚哉斯言：“我深怕自己本非美玉，故而不敢加以刻苦琢磨，却又半信自己是块美玉，故又不肯庸庸碌碌，与瓦砾为伍。”
	
综上，不懂的小生想请教各位懂的前辈们同辈们朋友们校友们(?)：
AI冲击对于开发岗的影响程度，究竟是逐渐消失，还是只是门槛变高，低端岗位减少？
考虑到AI和互联网就业形势的发展，985计算机本科直接走开发就业是否还是一个值得押注的选项？
以及好想听和我一样绩点中等偏下开局的朋友们的真实经历。
#计算机#保研#算法岗#就业#读研#程序员的出路 ",CirEnuS_22,1018,941,219,
湖南大学金专考研经济类联考130＋经验分享,"湖大金专考研中431专业课和396经济类联考都是150分大分值科目，高分怎么拿？
#考研经验分享 #金融专硕 #湖南大学金专 #湖南大学431金融专硕考研 #湖南大学金融专硕考研 #湖南大学金融 #湖南大学431 #湖南大学431金融专硕 #396经济类联考经验贴 #湖南大学考研 ",M&MwB,0,0,0,
这招得到人？？,"小语种黑奴价是真的
很牛逼也很自信的招聘信息
看到第一眼以为看漏了一个0
长沙学日语是没有出路的
来问的全是短剧编辑翻译不良资产
我服了
#口译招聘 #日语口译 #日语招聘 ",まるまる404,59,2,67,
给宝宝的“奢侈品”，是能被好好吸收的营养,"在育儿这条路上
我听过太多关于赢在起跑线的喧嚣
也看过各种精英教育的蓝图
但最终沉淀下来的教育内核只有两个字：奢养✨
	
不是物质上的盲目堆砌
而是帮他打下一副好身体的底子
毕竟好的体格
才是一个人行走世间最扎实的底气
	
只是这条路，偶尔也会遇到些小坎坷
给宝宝转奶那段日子
他对我选的新奶粉有点抗拒
喝得很慢，一顿奶要喂好久
喝完之后肚肚也不太舒服
胀气、夜里睡不踏实
说实话，那几天我也挺焦虑的
总觉得自己没把口粮选对
	
后来又做了许多功课
换成了佳贝艾特悦白羊奶粉
才慢慢稳定下来
羊奶小分子和天然A2蛋白确实比较温和
加上OPL结构脂
喝下去吸收起来没什么负担✅
加上它本身就是天然低敏配方
我们这种稍微敏感的体质喝着也安心
388+种天然营养加上41种配方营养
小身板长得扎扎实实，睡觉也安稳
看着他满足的样子
我就觉得，这就是我想给他的“奢养”吧
	
选择那个最适合的
让爱与营养都能被温柔吸收
这副由爱与科学共同打造的身体底子
就是我们送给他未来最好的行囊
	
#小红书居住趋势 #顺应身体的家 #家的精神自由提案 #家的适宠提案 #家的适老生活提案 #家的适我美学提案 #成长型的家 #家的适我主义#帶上這個以防萬一 #以防萬一存檔計劃  #带上这个以防万一 #以防万一存档计划#佳贝艾特悦白 #佳贝艾特 #羊奶粉 ",曼曼的小麻麻和大霸霸,593,76,28,
果然，很多毕业生连杭州补贴顺序都不懂..,"#果然还是大城市机会多
毕业季即将来临，竟然还是有很多毕业生来杭州分不清领补贴的主次！！这里给杭漂专科生和本科生分别算了一笔....
	
..本科生去杭州交社保的话：
..前三年领应届生补贴和就业补贴共4.6万！
..第四年：3w租房补贴
..第五年：3w租房补贴
..第六年：3w租房补贴
..第七年：3w租房补贴
..第八年：3w租房补贴
（后五年申请杭州人才补贴到手五年15万，部分地区有人才生活补贴3-5万）
	
..专科生去杭州交社保的话：
..第一年：3w租房补贴➕2k就业补贴＝到手3.2w
..第二年：3w租房补贴➕2k就业补贴＝到手3.2w
..第三年：3w租房补贴➕2k就业补贴＝到手3.2w
..第四年：3w租房补贴
..第五年：3w租房补贴
（申请杭州人才补贴和就业补贴到手15.6万，部分区域有人才生活补贴3-5万）！！
.
	
✨杭州e类人才补贴申请需要社保交满六个月，申请没有毕业年限和岗位限制。两个租房补贴都申请需要扣除年限哦～
	
今年人才补贴申请门槛降低了好多，很多姐妹都是通过软考和成果(可以办里)拿到的，市区无房就可以领到这么香的补贴可以冲一冲噢！[蹲后续H]
#毕业生出路 #杭州人才补贴 #杭州租房补贴 #杭漂女孩 #杭州社保 #杭州e类人才福利 #应届生补贴杭州 #杭州专科生补贴 #大数据推给需要的人 ",杭漂补贴小丸子,47,37,27,
亲子抢着吃..奥利奥云朵蛋糕松软有奥秘,"五一出门遛娃，不带点零食真的说不过去！
娃一饿就开始哼唧，当妈的本能反应就是——赶紧掏吃的..
这次特意选了奥利奥云朵蛋糕，给出游加分不少！
首先这个现烘般松软的口感，咬下去那一瞬间我都惊了，奥利奥还能做成这样？掰开就能闻到100%可可粉的醇正香气，不是那种廉价香精味，是奥利奥本奥的味道，懂的都懂！
但最值得夸的是新口味！龙井抹茶和茉莉开心果，两个都绝了！真材实料融入了千次打发的绵密夹心，入口那个丝滑程度，真的像在吃云朵冰淇淋☁️
龙井抹茶款带着淡淡的茶香，清新不腻；茉莉开心果款则是花香+坚果香的神仙组合，每一口都层次分明。娃吃得满脸满足，我也忍不住抢了好几口……
关键是0反式脂肪，带娃出门当零食超安心！不用担心那些乱七八糟的添加，甜而不腻，大人小孩都喜欢。
五一路上，娃安静吃小蛋糕，我安心看风景，这种亲子分享的快乐，大概就是假期里最简单也最真实的幸福感吧～✨
#松软有奥秘 #奥利奥云朵蛋糕 #遛娃零食 #五一出行必备 #亲子时光 ",dcxxx,355,71,15,
政府见习第四天,今天工作特别特别的忙！！！上午出外勤去瓜地帮忙弄塑料布，下午回单位找领导签文件，盖章，跑其他单位送材料，取文件！！！忙完回头一看四点多了！！！#政府见习 #见习 ,郭逊,472,174,118,
WUJI 寻找校园大使～,"[举手R][举手R][举手R]
	
.. 如果你是这样的“极客星探”：
1、海内外顶尖理工科高校在读（计算机/自动化/机械等）以及各位高校老师们[举手R]
2、身经百战的技术人员（RoboMaster / RoboCup 核心成员，或重点实验室研发主力等）。
3、懂技术，更懂圈层，能在校园里识别优质潜力人才～
	
.. 作为 WUJI 的校园代言人，你将获得：
	
[赞R]丰厚伯乐赏金： 推荐简历进业务侧面试即领 100元/份（上不封顶）；成功入职再领 500 - 10000元/人（顶尖大佬 Special Offer 奖金一事一议）
	
[赞R]优先直通 WUJI 线下闭门 Tech Talk，与创始团队、行业大牛进行学术交流
	
[赞R]定期解锁公司限定版极客周边（文化衫、胸针、保温杯等）
	
期待你的简历：[举手R]
	
.. 自荐通道： talentpro@wuji.tech
(邮件建议备注：校园大使 + 学校 + 姓名)
#舞肌科技 #RoboMaster #具身智能 #机器人研发 #校招内推#灵巧手 #招聘 #校园大使 ",舞肌科技招聘,34,10,11,
杭州新开☕️下雨天花20r装杯的好地方,"伦敦未必有杭州犹豫
你可以花20r点杯咖啡
听着雨天的白噪音☔️
看着近处的莲花池..
随意翻开一页看不懂的英文书籍
不错 又发现一个装杯装忧郁的好地方
	
#杭州新店 #周末去哪儿 #我的咖啡日记
#COTD咖啡探店 #安静咖啡店 #杭州拍照 ",大發,301,283,27,
p了点怪东西,"龙井虾仁……龙井虾仁………
居士………
好想吃………
#食物语 #龙井虾仁 #游戏 #抽象 ",AAA杨桃果酒批发,723,3,28,
零基础Vibe Coding 从想法到代码全流程（附,"这套流程，可以让我们从模糊的产品想法，生成高质量PRD、UX文档和UI设计原型，并生成工程级别代码，快速完成产品开发全流程。
[樱花R] 提示词及示例线框图在附件。
	
[向右R] 生成PRD文档
使用ChatGPT、Gemini、Claude等的新模型，使用附件的PRD撰写提示词，根据产品想法，让AI生成完整的产品需求文档。
也可以尝试superpower的brainstorm，但几个项目实测下来效果没有附件的提示词好用。
	
[向右R] 生成UX文档
使用附件提示词，AI会根据上一步生成的PRD文档，引导我们决定产品的UX设计，生成设计文档。
￼
[向右R] 生成线框图
要求AI根据UX文档生成文字版的低保真线框图。
线框图可以让我们对页面布局有一个直观的感受，减少直接进入UI设计后的返工。
而且由于线框图是纯文本形式，修改及生成十分迅速，如果不喜欢可以快速调整。
￼
[向右R] 生成UI设计稿
基于线框图，简单描述想要的设计风格或提供参考图片，生成UI设计稿。
[拔草R] 继续与AI对话调整设计稿，直到得到满意的UI。
￼
[向右R] 导出设计稿
导出设计稿后，可以继续调整UI设计图，也可以直接导出代码。
可以选择导出成React、Vue、HTML、ArkUI或Flutter，如果想要其他语言的代码，可以在导出代码包、放到Cursor或Claude Code后让AI写成需要的版本。
	
￼
[向右R] 技术选型，编写代码规范及执行计划
在Cursor或Claude Code等编程工具中打开你的工程目录后，新建docs文件夹，将之前生成的PRD文档、UX文档以及导出的代码包都放在docs目录下。
可以使用superpower的brainstorm让AI帮我们确定技术选型，明确告知AI参考这些文档及确定的技术选型，生成代码规范以及开发计划，前端页面的UI需要与代码包中的UI完全一致。
开发计划中不仅包含任务拆分，还给每个任务定义了验收标准。
	
[向右R] 执行代码编写计划
安装everything-claude-code及superpower，使用superpower执行之前生成的开发计划。
两个插件中的Skills可以最大程度帮我们保证代码质量。
	
#个人开发者 #Pixso #AI #文科转码 #vibecoding #AI生成UI #产品经理 #独立开发 ",鹿桃桃的AI百宝箱,2672,4166,20,
被打了委屈,性格是爱逞强，放家里和另外一只雪影打起来了……然后被打了就一脸委屈，最后生气的报复回去……hhhhh#洛克王国世界 #大耳帽兜 ,一只啾啦,403,15,16,
猪咪养成计划（618极简版）,"618开销总的来说以吃为主，其次是猫砂和驱虫，平时一定要营养均衡，只要猫猫不生病，花销还是很稳定的
#养猫日记#养猫开销#猫咪喂养#618#卫仕爆爆袋#科学养猫 ",一只团,60,15,11,
杭州lalaland不止有西湖,"杭州江河汇西岸公园✨
这里不是洛杉矶格里菲斯天文台，是杭州江河汇。
..最佳机位：西岸公园江河汇桥
⏰黄金时刻：日落前30分钟到日落后20分钟，蓝调时刻绝美
..隐藏彩蛋：等一场钱江新城灯光秀，江面倒影里整个城市都在跳舞
没有爱乐之城的盘山公路，但有钱塘江的晚风和轮渡汽笛。
#杭州拍照 #江河汇 #城市日落 #杭州夜景 #LaLaLand #钱塘江 #氛围感 #杭州小众打卡地 #治愈系风景 ",瑟琳yum,138,109,4,
捏造了拟人蜂,#丝之歌 #空洞骑士 #大黄蜂 ,神秘柒字女,58,0,2,
宝岚青也无丑柄盘出可自行拼,"#一人之下 #快乐吃谷 #王也 #诸葛青 #冯宝宝 #张楚岚
二编:已补色纸和纸片部分
三编:有团长接手在整理了，我会顺延给老师们回复",心碎菠萝包,121,28,94,
已严肃在致谢环节夹带私货,毕设你对我真的很坏,银孝女,2,0,0,
帮忙看下拱墅区中考志愿,拱墅区一模加体育586，这样填合理吗？浙附实验位置对不对？#中考志愿填报 ,身体最要紧,9,23,36,
,程序员本身就加班严重，又时常倒逼着学习新技术，大家是如何在有限的时间内快速学习的呢？,alenpig呀,2283,1814,246,
宝宝你是一只芋泥青苹果蛋糕,太可爱了[皱眉R] ,只想吐泡泡,23,0,3,
零经验拿到6.5k底薪跨境运营助理岗面经,"当我拿到这份offer之后
我才知道
除了一些过硬的技术岗
实际跨行不是没有可能性
更多内容可以戳戳评论区..
#运营助理 #面试问题 #面试日常 #跨境电商运营 #面试 #面试求职 #求职 #求职春招 ",爱生活的小饼干,22,11,0,
所有人感受治愈兔,"治愈兔就是萌！正面看，萌！背面看，萌！左边看， 萌！右边看，萌！上面看，萌！下面看，萌！用苹果手机看，萌！用华为手机看，萌！用小米手机看，萌！用三星手机看，萌！用欧坡手机看，萌！ 用维沃手机看，萌！用八八四八手机看，萌！！
#洛克王国世界 #洛克王国S2狂欢怪谈赛季 #洛克王国
#治愈兔 #红丝绒 #红绒十字 ",红绒十字智商高,3007,83,368,
在杭州一个月的真实花销,6月份想来杭州的姐妹，可以参考我一个月的花销，来决定自己至少需要带多少资金来杭州，我这个算省的了[哭惹R][哭惹R][哭惹R]#我的消费观 #生活费 #省钱打卡 #给自己花钱 #月薪 #杭漂 #浙江 #花销 ,COHELLO,105,44,112,
笑了，阿里利润已清零，这打法也太凶了..,#阿里巴巴 #阿里财报 #AI投入 ,赛博柳叶刀 | Aigc Lancet,677,168,447,
,有没有推荐的教程，或者说有没有直截了当的方法[哭惹R][哭惹R][哭惹R]真不行了啊，马上就要汇报了，无助[哭惹R][哭惹R][哭惹R]#Python#跑代码 ,Ying-HU,282,269,142,
JTFO双总统胜利结算！,"今天在济南TF only[萌萌哒R]展子虽然不大但是好好玩！现场氛围特别好，玩爽了[飞吻R]
总统蜂是→@搪瓷缸子拿铁
P3是蛇骨老师现场手搓的图，太萌了呜呜呜呜[哭惹R]
#变形金刚 #济南JTFO #变形金刚only #红蜘蛛拟女 #cos #二次元看见计划  #2026高考季 ",SoulNebula,68,1,4,
,00后最大的已经26岁了，想听听大家的人生都走到哪一步了[惊恐R]  #零零后的压力 #刚出社会的我们 #年轻人现状 #今日坦白局 #这届年轻人 #00后 #26岁 ,三万少女的梦,1809,694,2999,
乖宝宝乖宝宝,菊花梨是个乖宝宝，菊花梨智商高#好可爱 #太可爱了 #卡哇伊 #可爱宝宝 #,江南又梦烟雨,1,1,0,
